brand,name,year,mileage,transmission,fuel,price,description,date
peugeot,Peugeot 3008 2026,2026,0 KM,Automatic,Gas,"2,100,000","- ⁠ Brand New
- ⁠Immediate Delivery 
- ⁠Cash or Installment 
- ⁠More color Options available 
- ⁠زيرو 
- ⁠استلام فوري 
- ⁠كاش او تقسيط",2026-04-11
peugeot,Peugeot 301 2020,2020,"115,000 KM",Automatic,Gas,"660,000",جميع الصيانات والتصليح بالتوكيل,2026-04-11
peugeot,Peugeot 3008 2026,2026,0 KM,Automatic,Gas,"2,500,000","! لو انت موظف او صاحب عمل 
بصوره البطاقه فقط
تقدر تستلم عربيتك بمقدم يبداء من ٢٠ ٪
! او ممكن تدفع ٣٠ ٪ 
واستلم عربيتك فوري بموافقه فورية بدون أي استعلامات 
وكمان : 
بدون تامين اجباري + بدون مصاريف إداريه + وكمان كاش باك هديه 
! وكمان ممكن تسال علي عرض التامين هديه مده التقسيط بل كامل 
! وكمان ممكن تسال علي عرض :
تامين هديه اول سنه + ترخيص هديه + وبدون مصاريف اداريه 
! ولو انتي ربه منزل :
بمقدم يبداء من ٤٠ ٪ تقدري تستلم عاربيتك بصوره البطاقه فقط
! ولو انت بدون بيانات عمل :
بمقدم يبداء من ٤٠ ٪ تقدري تستلم عاربيتك بصوره البطاقه فقط
    مع موتور زون جميع أنواع السيارات تحت سقفا واحد 
تقدر تخيار من بين ٨٥ براند وتقارن 
وكمان تقدر تختار نظام التقسيط الي يريحك 
! زيارتكم تسعدنا ويشرفنا خدمتكم 
العنوان / شيراتون ـ مصر الجديدة ـ بجوار مسجد الصديق 
متاح استبدال عربيتك القديمة ب عربيه جديده في نفس الوقت
Motor_Zone#",2026-04-11
peugeot,Peugeot 405 1995,1995,"200,000 KM",Manual,Gas,"220,000","بيجو ٤٠٥ موديل ١٩٩٥
رخصه تنتهى ٢٠٢٨
1600 cc
شورت بلوك زيرو استيراد افراج جمركى ١١/٢٠٢٥
رادياتير جديد",2026-04-10
peugeot,Peugeot 2008 2026,2026,0 KM,Automatic,Gas,"1,650,000","Peugeot 2008 GT 2026
Immediate delivery
All colors
Authorized dealer
Lowest cash price
Installment with 9.9% interest",2026-04-04
peugeot,Peugeot 408 2026,2026,0 KM,Automatic,Gas,"2,300,000","بيجو 408 - Peugeot 408 gt
مقدم 50%
كاش باك 120 الف جنيه 
مدة القسط 5 سنوات 
استلام فوري
موزع معتمد",2026-04-04
chery,Chery Tiggo 7 2026,2026,0 KM,Automatic,Gas,"1,170,000","متصممة تلفت النظر، ومعمولة تكمل المشوار. 
‏Tiggo 7 بتجمع بين التصميم الجريء والمواصفات المتطورة  جاهزة لكل رحلة قدّامك. 
متوفرة الآن بمعارض #رمسيس_جروب 
اتصل الان او زور معارضنا
 188 , 190 طريق الحرية - الإبراهيمية - الإسكندرية
  الاتصال على الرقم الساخن:  17491 
 www. ramsis-group. com
اشتري و انت مطمن لإسم له تاريخ. 
انظمة تقسيط مختلفة بالتعاون مع كبرى البنوك وشركات التمويل. 
- بدون مصاريف إدارية. 
- بدون تأمين طول فترة التقسيط. 
رمسيس جروب . . اكبر موزع سيارات معتمد بمدينة الاسكندرية",2026-04-14
chery,Chery Arrizo 5 2026,2026,0 KM,Automatic,Gas,"855,000","#Chery Arrizo 5 (2026) is now exclusively available at #Ramsis_Group. Chery Arrizo 5, a compact sedan, features a distinctive design that provides a spacious interior and multiple technological features, making it your ideal choice if you are looking for a car at a reasonable price and reliable performance.",2026-04-14
chery,Chery Tiggo 9 2026,2026,0 KM,Automatic,Electric,"2,120,000","اختار العربية اللي تمشي على نفس طريقتك، تسندك وقت ما تحتاج، وتدي لعيلتك الراحة والمساحة اللي تستاهلها. TIGGO 9 عربية بـ7 مقاعد، معمولة مش بس علشانك… لكن علشان كل اللي شايلهم في بالك. متوفرة الآن بمعارض #رمسيس_جروب اتصل الان او زور معارضنا 188 , 190 طريق الحرية - الإبراهيمية - الإسكندرية الاتصال على الرقم الساخن: 17491 www. ramsis-group. com اشتري و انت مطمن لإسم له تاريخ. انظمة تقسيط مختلفة بالتعاون مع كبرى البنوك وشركات التمويل. - بدون مصاريف إدارية. - بدون تأمين طول فترة التقسيط. اشتري و انت مطمن لإسم له تاريخ. رمسيس جروب . . اكبر موزع سيارات معتمد بمدينة الاسكندرية",2026-04-14
chery,Chery Arrizo 8 2026,2026,0 KM,Automatic,Gas,"1,400,000","شيري اريزو 8 موديل 2026
متوفرة الآن بمعارض #رمسيس_جروب 
اتصل الان او زور معارضنا
 188 , 190 طريق الحرية - الإبراهيمية - الإسكندرية
  الاتصال على الرقم الساخن:  17491 
 www. ramsis-group. com
اشتري و انت مطمن لإسم له تاريخ. 
انظمة تقسيط مختلفة بالتعاون مع كبرى البنوك وشركات التمويل. 
- بدون مصاريف إدارية. 
- بدون تأمين طول فترة التقسيط. 
رمسيس جروب . . اكبر موزع سيارات معتمد بمدينة الاسكندرية",2026-04-14
chery,Chery Tiggo 8 Pro Max 2026,2026,0 KM,Automatic,Gas,"1,740,000","شيري #تيجو8 برو ماكس 2026 الآن وحصريا لدى #رمسيس_جروب - 7 مقاعد - 6 وسائد هوائية - موتور 1.6 تربو - رؤية 540° لمحيط السيارة - فتحة سقف بانورامية - مقاعد كهربائية للسائق والركاب - جنوط سبور مقاس ""18 - نظام مراقبة ضغط الإطارات انظمة تقسيط مختلفة بالتعاون مع كبرى البنوك وشركات التمويل. - بدون مصاريف إدارية. - بدون تأمين طول فترة التقسيط. اشتري و انت مطمن لإسم له تاريخ. رمسيس جروب . . اكبر موزع سيارات معتمد بمدينة الاسكندرية اتصل الان او زور معارضنا 188 , 190 طريق الحرية - الإبراهيمية - الإسكندرية الاتصال على الرقم الساخن: 17491

Chery Tiggo 8 Pro Max 2026 – Now exclusively at Ramsis Group
- 7 seats
- 6 airbags
- 1.6 Turbo engine
- 540° surround view system
- Panoramic sunroof
- Electric seats for driver and passengers
- 18"" sport rims
- Tire Pressure Monitoring System
 Flexible installment plans in cooperation with leading banks and financing companies
 No administrative fees
 No insurance required throughout the installment period
Buy with confidence from a name with history – Ramsis Group, the largest authorized car distributor in Alexandria. 
 Visit our showrooms: 188 & 190 El-Horreya Road, El-Ibrahimiya, Alexandria
 Call our hotline: 17491",2026-04-14
chery,Chery Arrizo 6 2026,2026,0 KM,Automatic,Gas,"1,089,000","شيري #اريزو6 GT موديل 2026
الآن وحصرياً بمعارض #رمسيس_جروب
اتصل الان او زور معارضنا
 188 , 190 طريق الحرية - الإبراهيمية - الإسكندرية
  الاتصال على الرقم الساخن:  17491 
 www. ramsis-group. com
اشتري و انت مطمن لإسم له تاريخ. 
رمسيس جروب . . اكبر موزع سيارات معتمد بمدينة الاسكندرية
#arrizo6 #chery #RamsisGroup",2026-04-14
chery,Chery Arrizo 5 2020,2020,"125,000 KM",Automatic,Gas,"495,000","اريزو 5 2020 اوتوماتيك 
عداد 125000",2026-04-14
chery,Chery Arrizo 5 2026,2026,0 KM,Automatic,Gas,"835,000","مقدم يبدأ من 25%
أنظمة قسيط بصورة البطاقة
أنظمة تقسيط حتى 8 سنوات
أنظمة تقسيط بدون استعلام عمل
أنظمة تقسيط بدون تأمين أو مصاريف بنكية
أنظمة تقسيط لربات المنازل أو بدون عمل
أنظمة تقسيط بدون مقدم لموظفي الحكومة والأطباء وأساتذة الجامعات
أقل سعر ممكن
أسهل إجراءات
سرعة تسليم 
استبدال المستعمل بازيرو
تقسيط السيارات المستعملة",2026-04-13
chery,Chery Arrizo 5 2022,2022,"94,701 KM",Automatic,Gas,"670,000","اختار السياره اللي تناسبك 
هتقسط دلوقتي باسرع اجراءات
واستلامات فورية
اقل مقدمات
وانظمة تناسب جميع الفئات
بدون مصاريف اداريه
بدون تأمين إجباري
أقل فائدة
اطول فتره سداد
تواصل معنا للمزيد من التفاصيل",2026-04-13
chery,Chery Tiggo 4 Pro 2025,2025,"10,000 KM",Automatic,Gas,"960,000",كسر زيرو ١٠ الاف كم رخصه سنه ويمكن التقسيط والبدل,2026-04-13
chery,Chery Tiggo 7 2025,2025,"30,000 KM",Automatic,Gas,"1,000,000",العربية فابريكا بالكامل صيانات وكيل ويوجد تأمين ع السياره متاح تكملة اقساط,2026-04-13
chery,Chery Tiggo 4 Pro 2026,2026,0 KM,Automatic,Gas,"1,120,000","شيرى تيجو 4 برو Chery Tiggo 4 Pro LUXURY TURBO 2026
تسليم فوري كاش أو تقسيط بأقل مقدم و أسهل الإجراءات 
أنظمة تقسيط للموظفين (قطاع خاص أو حكومي) و أصحاب السجات التجارية 
تقسيط لأصحاب المؤهلات الدراسية 
للتواصل: 
01029045148 
 01029045142 
أو شرفنا في 1 ميدان مدكور - ش الهرم الرئيسي بجوار مسجد السلام - الجيزه",2026-03-31
chery,Chery Tiggo 8 Pro 2025,2025,"13,000 KM",Automatic,Natural Gas,"1,550,000","رخصه 3سنين
طبقات حمايه xpl
تامين شامل",2026-04-12
chery,Chery Tiggo 7 pro max 2026,2026,0 KM,Automatic,Gas,"1,340,000","Chery Tiggo 7 Pro Max
Comfort 2026
Brand New 

 اضغط متابعة ولا تفوّت أي تحديث
 VISION AUTO – وجهتك للتميّز على الطريق
 01044227744    
 Whatsapp 01044227744",2026-04-12
chery,Chery Arrizo 5 pro 2020,2020,"90,000 KM",Automatic,Gas,"530,000","شري اريزو 5 2020
فبريكا ب الكامل 
عداد 90 الف 
صيانات منتظمه 
تاني فئه 
معاينه مدينه نصر 
01000403444",2026-04-12
chery,Chery Tiggo 7 2021,2021,"90,000 KM",Automatic,Gas,"800,000","الان في سيف أوتو تريد

شيري تيجو 7 موديل ٢٠٢١ أعلي فئة لاكشري 

فابريكه بالكامل من الداخل و الخارج

ماشية ٩٠،٠٠٠ الف كيلو صيانات منتظمه

بمقدم يبدا من ٢٤٠،٠٠٠  وتقسيط حتي ٥ سنوات 

سعر الكاش = ٨٠٠،٠٠٠ جنية قابل للتفاوض

للاستفسار ومعرفة التفاصيل 
01098820805",2026-04-12
chery,Chery Tiggo 7 2023,2023,"70,000 KM",Automatic,Gas,"900,000","Tiggo7
EGP 900,000.00
Tiggo7 
900000
موديل 2023
اعلى فئه
✅عداد 70 الف كيلو
 ✅ صيانة توكيل 
✅ مقدم ٣٠٪
‏‎✅متاح جميع أنظمة التقسيط
‏‎✅ اطول فترة سداد 
‏‎✅احصل علي وثيقة تأمين هدية 
‏‎✅بدون مصاريف ادارية
‏‎☎️لمزيد من المعلومات يرجى الاتصال بنا على 
01143064197 - 01143064167
لو عايز تبيع عربيتك 🚘
بيعها مع بودى اوتوموتيڤ بأفضل سعر للمزيد تواصل معنا على 01118885995 - 01005502550
‏‎📍العنوان
‏‎القاهره، المعادى، الاوتستراد الرئيسى تقسيم اللاسلكى امام بنزينه وطنيه و بجوار بنك مصر - جوجل لوكيشن https://maps.app.goo.gl/a6ip3Noih9nMsSo3A
‏‎‏ #cars #usedcarsforsale #explore#زيرو_معلق_نمر👌 
 #زيرو_معلق_نمر",2026-04-12
chery,Chery Tiggo 3 2022,2022,"40,000 KM",Automatic,Gas,"685,000","لو بتدور على عربية تجمع بين الاعتمادية والشياكة والراحة… يبقى إنت قدام اختيار تقيل بجد 
 شيرى تيجو 3 موديل 2022
عربية بتديك إحساس SUV حقيقي، ثابتة، واسعة ومناسبة لأي استخدام سواء مشاوير يومية أو سفر 
 العربية مليانة مميزات تخليك راكب وانت مرتاح:
 صالون واسع ومريح لكل الركاب
 شاشة مالتي ميديا + بلوتوث
 تكييف قوي يبرد في عز الحر 
 باور ستيرنج ناعم وسهل
 ثبات عالي على الطرق
 ارتفاع ممتاز عن الأرض يناسب شوارعنا 
 عربية عملية + شكل شيك يخطف العين في أي مكان",2026-04-11
chery,Chery Arrizo 5 2021,2021,"190,000 KM",Automatic,Natural Gas,"520,000",التواصل للجادين فقط ولمعرفة كل التفاصيل الاتصال علي,2026-04-11
chery,Chery Tiggo 7 2023,2023,"19,000 KM",Automatic,Gas,"935,000","فابريكة بالكامل 
صيانات توكيل بالفواتير 
رخصه سنتين 
اعلي فئه 
متاح الكشف في أي مركز معتمد أو في التوكيل بناءً على طلب العميل",2026-04-11
